Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,sales category,Month,Year
US-2016-145436,28-02-16,04-03-16,Standard Class,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.57,Low,Feb,2016
US-2016-145436,28-02-16,04-03-16,Standard Class,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.70,Low,Feb,2016
CA-2016-153325,01-03-16,02-03-16,Second Class,Shui Tom,Consumer,United States,Macon,Georgia,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,Low,Mar,2016
CA-2016-102316,01-03-16,03-03-16,Second Class,Dave Hallsten,Corporate,United States,Los Angeles,California,West,Technology,Phones,Square Credit Card Reader,15.98,Low,Mar,2016
CA-2016-102316,01-03-16,03-03-16,Second Class,Dave Hallsten,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,Global Deluxe Steno Chair,184.75,Low,Mar,2016
CA-2016-133494,01-03-16,05-03-16,Standard Class,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.55,Low,Mar,2016
CA-2016-133585,01-03-16,04-03-16,First Class,Craig Molinari,Corporate,United States,Houston,Texas,Central,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.33,Low,Mar,2016
CA-2016-133585,01-03-16,04-03-16,First Class,Craig Molinari,Corporate,United States,Houston,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","1,228.00",High,Mar,2016
CA-2016-104052,01-03-16,02-03-16,First Class,Tracy Poddar,Corporate,United States,Coppell,Texas,Central,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,Low,Mar,2016
CA-2016-110457,02-03-16,06-03-16,Standard Class,Dave Kipp,Consumer,United States,Seattle,Washington,West,Furniture,Tables,Hon Racetrack Conference Tables,787.53,Medium,Mar,2016
CA-2016-105970,02-03-16,07-03-16,Standard Class,Pete Armstrong,Home Office,United States,Richmond,Indiana,Central,Office Supplies,Art,50 Colored Long Pencils,10.16,Low,Mar,2016
CA-2016-105970,02-03-16,07-03-16,Standard Class,Pete Armstrong,Home Office,United States,Richmond,Indiana,Central,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,Low,Mar,2016
CA-2016-109512,05-03-16,05-03-16,Same Day,Luke Foster,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,Staple envelope,29.34,Low,Mar,2016
CA-2016-109512,05-03-16,05-03-16,Same Day,Luke Foster,Consumer,United States,New York City,New York,East,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.61,Low,Mar,2016
CA-2016-109512,05-03-16,05-03-16,Same Day,Luke Foster,Consumer,United States,New York City,New York,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.40,Medium,Mar,2016
CA-2016-153108,05-03-16,09-03-16,Standard Class,Sarah Foster,Consumer,United States,New Castle,Indiana,Central,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,Low,Mar,2016
CA-2016-153108,05-03-16,09-03-16,Standard Class,Sarah Foster,Consumer,United States,New Castle,Indiana,Central,Office Supplies,Appliances,Staple holder,60.69,Low,Mar,2016
CA-2016-109001,05-03-16,09-03-16,Standard Class,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Samsung Convoy 3,466.16,Low,Mar,2016
CA-2016-109001,05-03-16,09-03-16,Standard Class,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.31,Low,Mar,2016
CA-2016-109001,05-03-16,09-03-16,Standard Class,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Round Ring Poly Binders,2.56,Low,Mar,2016
CA-2016-125185,05-03-16,07-03-16,Second Class,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.37,Low,Mar,2016
CA-2016-125185,05-03-16,07-03-16,Second Class,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,East,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.57,Low,Mar,2016
CA-2016-120320,05-03-16,09-03-16,Standard Class,Mike Vittorini,Consumer,United States,Houston,Texas,Central,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,Low,Mar,2016
CA-2016-151785,05-03-16,10-03-16,Standard Class,Jennifer Jackson,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Fasteners,Binder Clips by OIC,7.10,Low,Mar,2016
CA-2016-140221,05-03-16,09-03-16,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.21,Low,Mar,2016
CA-2016-140221,05-03-16,09-03-16,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,4.71,Low,Mar,2016
CA-2016-140221,05-03-16,09-03-16,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,Low,Mar,2016
CA-2016-140221,05-03-16,09-03-16,Second Class,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.42,Low,Mar,2016
CA-2016-142944,06-03-16,11-03-16,Standard Class,John Lucas,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,Low,Mar,2016
CA-2016-142944,06-03-16,11-03-16,Standard Class,John Lucas,Consumer,United States,San Francisco,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,"1,119.98",High,Mar,2016
CA-2016-146255,07-03-16,10-03-16,First Class,Eugene Moren,Home Office,United States,Newark,Delaware,East,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85,Low,Mar,2016
CA-2016-146255,07-03-16,10-03-16,First Class,Eugene Moren,Home Office,United States,Newark,Delaware,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,Low,Mar,2016
CA-2016-146255,07-03-16,10-03-16,First Class,Eugene Moren,Home Office,United States,Newark,Delaware,East,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,Low,Mar,2016
CA-2016-146255,07-03-16,10-03-16,First Class,Eugene Moren,Home Office,United States,Newark,Delaware,East,Technology,Phones,LG G3,587.97,Medium,Mar,2016
CA-2016-105627,08-03-16,12-03-16,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,Medium,Mar,2016
CA-2016-105627,08-03-16,12-03-16,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,Medium,Mar,2016
CA-2016-105627,08-03-16,12-03-16,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,Medium,Mar,2016
CA-2016-105627,08-03-16,12-03-16,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,Low,Mar,2016
CA-2016-105627,08-03-16,12-03-16,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,Low,Mar,2016
CA-2016-160213,08-03-16,13-03-16,Standard Class,Anthony Rawles,Corporate,United States,Long Beach,New York,East,Office Supplies,Paper,Xerox 1997,19.44,Low,Mar,2016
CA-2016-107741,08-03-16,10-03-16,First Class,Fred Chung,Corporate,United States,Pueblo,Colorado,West,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.41,Low,Mar,2016
CA-2016-132136,08-03-16,12-03-16,Standard Class,Frank Olsen,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.57,Low,Mar,2016
CA-2016-123155,09-03-16,12-03-16,First Class,Noel Staavos,Corporate,United States,San Antonio,Texas,Central,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,Low,Mar,2016
CA-2016-123155,09-03-16,12-03-16,First Class,Noel Staavos,Corporate,United States,San Antonio,Texas,Central,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,Low,Mar,2016
CA-2016-110345,09-03-16,11-03-16,Second Class,Toby Gnade,Consumer,United States,Raleigh,North Carolina,South,Office Supplies,Labels,Avery 514,4.61,Low,Mar,2016
CA-2016-146829,10-03-16,10-03-16,Same Day,Toby Swindell,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.11,Low,Mar,2016
US-2016-118906,10-03-16,10-03-16,Same Day,Ken Black,Corporate,United States,Clinton,Maryland,East,Office Supplies,Storage,Pizazz Global Quick File,89.82,Low,Mar,2016
CA-2016-128083,12-03-16,17-03-16,Standard Class,Edward Becker,Corporate,United States,Plantation,Florida,South,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.69,Low,Mar,2016
CA-2016-128083,12-03-16,17-03-16,Standard Class,Edward Becker,Corporate,United States,Plantation,Florida,South,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,Low,Mar,2016
CA-2016-128083,12-03-16,17-03-16,Standard Class,Edward Becker,Corporate,United States,Plantation,Florida,South,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.41,Low,Mar,2016
CA-2016-148705,12-03-16,18-03-16,Standard Class,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Labels,Avery 518,5.04,Low,Mar,2016
CA-2016-114237,13-03-16,15-03-16,First Class,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,Low,Mar,2016
US-2016-139675,13-03-16,18-03-16,Second Class,Nicole Fjeld,Home Office,United States,Chico,California,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,Medium,Mar,2016
US-2016-139675,13-03-16,18-03-16,Second Class,Nicole Fjeld,Home Office,United States,Chico,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,Low,Mar,2016
CA-2016-163587,14-03-16,18-03-16,Standard Class,Emily Phan,Consumer,United States,Dover,New Hampshire,East,Office Supplies,Labels,Avery 476,16.52,Low,Mar,2016
CA-2016-163587,14-03-16,18-03-16,Standard Class,Emily Phan,Consumer,United States,Dover,New Hampshire,East,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,Medium,Mar,2016
CA-2016-167479,14-03-16,19-03-16,Standard Class,Arianne Irving,Consumer,United States,Roseville,California,West,Office Supplies,Paper,Xerox 223,19.44,Low,Mar,2016
CA-2016-155124,15-03-16,21-03-16,Standard Class,Karen Seio,Corporate,United States,Lehi,Utah,West,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.78,Low,Mar,2016
CA-2016-145352,16-03-16,22-03-16,Standard Class,Christopher Martinez,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,Low,Mar,2016
CA-2016-145352,16-03-16,22-03-16,Standard Class,Christopher Martinez,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Art,Newell 344,8.34,Low,Mar,2016
CA-2016-145352,16-03-16,22-03-16,Standard Class,Christopher Martinez,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,Low,Mar,2016
CA-2016-145352,16-03-16,22-03-16,Standard Class,Christopher Martinez,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"6,354.95",High,Mar,2016
CA-2016-112116,16-03-16,18-03-16,Second Class,Jeremy Ellison,Consumer,United States,Seattle,Washington,West,Furniture,Tables,KI Adjustable-Height Table,171.96,Low,Mar,2016
CA-2016-144722,16-03-16,23-03-16,Standard Class,Monica Federle,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,Low,Mar,2016
CA-2016-153906,16-03-16,20-03-16,Standard Class,Michael Stewart,Corporate,United States,New York City,New York,East,Technology,Phones,Plantronics MX500i Earset,85.90,Low,Mar,2016
CA-2016-134257,16-03-16,19-03-16,Second Class,Maurice Satty,Consumer,United States,Auburn,Alabama,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,Low,Mar,2016
CA-2016-134257,16-03-16,19-03-16,Second Class,Maurice Satty,Consumer,United States,Auburn,Alabama,South,Office Supplies,Envelopes,Colored Envelopes,7.38,Low,Mar,2016
US-2016-150231,16-03-16,20-03-16,Second Class,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,Low,Mar,2016
CA-2016-110632,17-03-16,22-03-16,Second Class,Harold Ryan,Corporate,United States,New York City,New York,East,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02,Low,Mar,2016
CA-2016-110632,17-03-16,22-03-16,Second Class,Harold Ryan,Corporate,United States,New York City,New York,East,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,Low,Mar,2016
CA-2016-132101,19-03-16,25-03-16,Standard Class,Jesus Ocampo,Home Office,United States,Seattle,Washington,West,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,Low,Mar,2016
CA-2016-111829,19-03-16,20-03-16,First Class,Fred Hopkins,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,"1,247.64",High,Mar,2016
CA-2016-111829,19-03-16,20-03-16,First Class,Fred Hopkins,Corporate,United States,Seattle,Washington,West,Technology,Copiers,Canon PC940 Copier,"3,149.93",High,Mar,2016
CA-2016-111829,19-03-16,20-03-16,First Class,Fred Hopkins,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Multicolor Computer Printout Paper,209.70,Low,Mar,2016
CA-2016-113110,19-03-16,23-03-16,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,West,Office Supplies,Binders,GBC Imprintable Covers,17.57,Low,Mar,2016
CA-2016-113110,19-03-16,23-03-16,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,West,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,Low,Mar,2016
CA-2016-113110,19-03-16,23-03-16,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,West,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,Low,Mar,2016
CA-2016-113110,19-03-16,23-03-16,Standard Class,Berenike Kampe,Consumer,United States,San Bernardino,California,West,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,Low,Mar,2016
CA-2016-143532,19-03-16,24-03-16,Standard Class,Dan Campbell,Consumer,United States,North Miami,Florida,South,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",14.50,Low,Mar,2016
CA-2016-163104,19-03-16,26-03-16,Standard Class,Mike Caudle,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1974,11.96,Low,Mar,2016
CA-2016-149993,19-03-16,20-03-16,First Class,Guy Armstrong,Consumer,United States,Lancaster,California,West,Office Supplies,Fasteners,Stockwell Push Pins,10.90,Low,Mar,2016
CA-2016-106565,20-03-16,23-03-16,First Class,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Paper,Xerox 205,51.84,Low,Mar,2016
CA-2016-127607,20-03-16,26-03-16,Standard Class,Joe Kamberova,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.51,Low,Mar,2016
CA-2016-127607,20-03-16,26-03-16,Standard Class,Joe Kamberova,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Fasteners,Staples,18.86,Low,Mar,2016
CA-2016-165813,20-03-16,22-03-16,Second Class,Bryan Mills,Consumer,United States,Salem,Oregon,West,Office Supplies,Storage,Portable Personal File Box,29.30,Low,Mar,2016
CA-2016-120621,21-03-16,26-03-16,Standard Class,Julia West,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,Medium,Mar,2016
CA-2016-120621,21-03-16,26-03-16,Standard Class,Julia West,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.84,Low,Mar,2016
CA-2016-120621,21-03-16,26-03-16,Standard Class,Julia West,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,Xerox 1883,295.46,Low,Mar,2016
CA-2016-157812,22-03-16,26-03-16,Standard Class,Dean Braden,Consumer,United States,Houston,Texas,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.39,Low,Mar,2016
CA-2016-157812,22-03-16,26-03-16,Standard Class,Dean Braden,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.57,Low,Mar,2016
CA-2016-157812,22-03-16,26-03-16,Standard Class,Dean Braden,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.11,Low,Mar,2016
CA-2016-163440,22-03-16,24-03-16,First Class,Ruben Dartt,Consumer,United States,Thousand Oaks,California,West,Technology,Phones,Square Credit Card Reader,15.98,Low,Mar,2016
US-2016-163279,22-03-16,26-03-16,Standard Class,Justin Deggeller,Corporate,United States,San Diego,California,West,Office Supplies,Paper,Easy-staple paper,105.52,Low,Mar,2016
US-2016-163279,22-03-16,26-03-16,Standard Class,Justin Deggeller,Corporate,United States,San Diego,California,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,Low,Mar,2016
US-2016-163279,22-03-16,26-03-16,Standard Class,Justin Deggeller,Corporate,United States,San Diego,California,West,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,"1,487.98",High,Mar,2016
CA-2016-121552,22-03-16,27-03-16,Standard Class,Fred Wasserman,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Art,Newell 316,19.56,Low,Mar,2016
CA-2016-117884,22-03-16,22-03-16,Same Day,Debra Catini,Consumer,United States,Plantation,Florida,South,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.94,Low,Mar,2016
CA-2016-117884,22-03-16,22-03-16,Same Day,Debra Catini,Consumer,United States,Plantation,Florida,South,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.41,Low,Mar,2016
US-2016-125374,23-03-16,29-03-16,Standard Class,Julia Dunbar,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,Global Deluxe Steno Chair,107.77,Low,Mar,2016
CA-2016-130218,23-03-16,26-03-16,First Class,Sheri Gordon,Consumer,United States,Florence,South Carolina,South,Office Supplies,Fasteners,Staples,31.56,Low,Mar,2016
CA-2016-130218,23-03-16,26-03-16,First Class,Sheri Gordon,Consumer,United States,Florence,South Carolina,South,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,Low,Mar,2016
CA-2016-138219,23-03-16,30-03-16,Standard Class,Bart Pistole,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,Low,Mar,2016
US-2016-107944,23-03-16,25-03-16,First Class,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,Low,Mar,2016
US-2016-107944,23-03-16,25-03-16,First Class,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,Low,Mar,2016
CA-2016-118423,24-03-16,27-03-16,First Class,Dennis Pardue,Home Office,United States,Peoria,Illinois,Central,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.06,Low,Mar,2016
US-2016-112508,24-03-16,30-03-16,Standard Class,Ben Peterman,Corporate,United States,Coral Springs,Florida,South,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.99,Low,Mar,2016
CA-2016-145457,24-03-16,27-03-16,Second Class,Cathy Prescott,Corporate,United States,Covington,Washington,West,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.90,Low,Mar,2016
CA-2016-103793,26-03-16,31-03-16,Standard Class,Benjamin Venier,Corporate,United States,Miami,Florida,South,Office Supplies,Paper,Xerox 1988,74.35,Low,Mar,2016
CA-2016-167374,26-03-16,30-03-16,Second Class,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.03,Low,Mar,2016
CA-2016-167374,26-03-16,30-03-16,Second Class,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.78,Low,Mar,2016
CA-2016-132948,27-03-16,03-04-16,Standard Class,Mark Van Huff,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.70,Low,Mar,2016
CA-2016-131534,28-03-16,02-04-16,Standard Class,Alan Barnes,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,Low,Mar,2016
CA-2016-131534,28-03-16,02-04-16,Standard Class,Alan Barnes,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1977,33.40,Low,Mar,2016
CA-2016-135363,28-03-16,02-04-16,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1999,15.55,Low,Mar,2016
CA-2016-135363,28-03-16,02-04-16,Standard Class,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.23,Low,Mar,2016
CA-2016-133536,28-03-16,30-03-16,Second Class,John Huston,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,Security-Tint Envelopes,22.92,Low,Mar,2016
CA-2016-153549,29-03-16,31-03-16,Second Class,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,South,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"1,166.92",High,Mar,2016
CA-2016-121272,29-03-16,04-04-16,Standard Class,Denny Ordway,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,Low,Mar,2016
US-2016-103996,29-03-16,31-03-16,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Xerox 1880,212.64,Low,Mar,2016
US-2016-103996,29-03-16,31-03-16,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,Low,Mar,2016
US-2016-103996,29-03-16,31-03-16,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,Low,Mar,2016
US-2016-103996,29-03-16,31-03-16,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,Low,Mar,2016
CA-2016-150749,29-03-16,03-04-16,Second Class,Alan Shonely,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,Newell 333,5.56,Low,Mar,2016
CA-2016-105361,29-03-16,04-04-16,Standard Class,Chad McGuire,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,Low,Mar,2016
CA-2016-121405,30-03-16,04-04-16,Standard Class,Fred Chung,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,Low,Mar,2016
CA-2016-121405,30-03-16,04-04-16,Standard Class,Fred Chung,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,Low,Mar,2016
CA-2016-104871,30-03-16,03-04-16,Standard Class,Daniel Raglin,Home Office,United States,Normal,Illinois,Central,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74,Low,Mar,2016
CA-2016-137106,31-03-16,04-04-16,Standard Class,Scott Cohen,Corporate,United States,Jacksonville,Florida,South,Technology,Phones,PureGear Roll-On Screen Protector,79.96,Low,Mar,2016
CA-2016-128125,31-03-16,05-04-16,Standard Class,Ed Braxton,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.38,Low,Mar,2016
CA-2016-128125,31-03-16,05-04-16,Standard Class,Ed Braxton,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,Low,Mar,2016
US-2016-122140,02-04-16,07-04-16,Standard Class,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.19,Low,Apr,2016
US-2016-122140,02-04-16,07-04-16,Standard Class,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,Low,Apr,2016
US-2016-122140,02-04-16,07-04-16,Standard Class,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.98,Low,Apr,2016
CA-2016-136378,02-04-16,07-04-16,Standard Class,Cari Sayre,Corporate,United States,Houston,Texas,Central,Office Supplies,Binders,Aluminum Screw Posts,9.16,Low,Apr,2016
US-2016-159513,02-04-16,09-04-16,Standard Class,John Dryer,Consumer,United States,Los Angeles,California,West,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.98,Low,Apr,2016
US-2016-142811,02-04-16,07-04-16,Standard Class,John Lucas,Consumer,United States,Mesa,Arizona,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.80,Low,Apr,2016
CA-2016-110667,04-04-16,08-04-16,Standard Class,Nicole Fjeld,Home Office,United States,New York City,New York,East,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,Low,Apr,2016
CA-2016-110667,04-04-16,08-04-16,Standard Class,Nicole Fjeld,Home Office,United States,New York City,New York,East,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.40,Low,Apr,2016
